municipio;tipo;estadual;federal;municipal;particular;total
SANTANA DE PARNAIBA;saude_mental;0;0;3;0;3
SANTANA DE PARNAIBA;unidade_movel;0;0;2;0;2
SANTA RITA D OESTE;clinica;0;0;1;0;1
SANTA RITA D OESTE;outros;0;0;2;0;2
SANTA RITA D OESTE;ubs;0;0;1;0;1
SANTA RITA DO PASSA QUATRO;clinica;0;0;3;6;9
SANTA RITA DO PASSA QUATRO;consultorio;0;0;0;58;58
SANTA RITA DO PASSA QUATRO;diagnose_terapia;0;0;0;4;4
SANTA RITA DO PASSA QUATRO;hospital;1;0;0;1;2
SANTA RITA DO PASSA QUATRO;outros;0;0;1;2;3
SANTA RITA DO PASSA QUATRO;ubs;0;0;6;0;6
SANTA RITA DO PASSA QUATRO;saude_mental;1;0;0;0;1
SANTA RITA DO PASSA QUATRO;unidade_movel;0;0;1;0;1
SANTA ROSA DE VITERBO;clinica;0;0;1;5;6
SANTA ROSA DE VITERBO;consultorio;0;0;0;56;56
SANTA ROSA DE VITERBO;diagnose_terapia;0;0;0;3;3
SANTA ROSA DE VITERBO;hospital;0;0;0;1;1
SANTA ROSA DE VITERBO;outros;0;0;1;0;1
SANTA ROSA DE VITERBO;pronto_atendimento;0;0;1;0;1
SANTA ROSA DE VITERBO;ubs;0;0;4;0;4
SANTA ROSA DE VITERBO;saude_mental;0;0;1;0;1
SANTA ROSA DE VITERBO;unidade_movel;0;0;1;0;1
SANTA ROSA DE VITERBO;vigilancia;0;0;2;0;2
SANTA SALETE;outros;0;0;1;0;1
SANTA SALETE;ubs;0;0;1;0;1
SANTO ANASTACIO;clinica;0;0;1;2;3
SANTO ANASTACIO;consultorio;0;0;0;33;33
SANTO ANASTACIO;diagnose_terapia;0;0;0;3;3
SANTO ANASTACIO;hospital;0;0;0;1;1
SANTO ANASTACIO;outros;0;0;1;0;1
SANTO ANASTACIO;ubs;0;0;6;0;6
SANTO ANASTACIO;saude_mental;0;0;1;0;1
SANTO ANASTACIO;vigilancia;0;0;1;0;1
SANTO ANDRE;clinica;0;0;14;753;767
SANTO ANDRE;consultorio;0;0;0;173;173
SANTO ANDRE;diagnose_terapia;1;0;1;51;53
SANTO ANDRE;hospital;2;0;2;12;16
SANTO ANDRE;outros;1;0;8;62;71
SANTO ANDRE;pronto_atendimento;0;0;7;3;10
SANTO ANDRE;ubs;1;0;35;1;37
SANTO ANDRE;saude_mental;0;0;5;0;5
SANTO ANDRE;unidade_movel;0;0;20;1;21
SANTO ANDRE;vigilancia;1;0;1;0;2
SANTO ANTONIO DA ALEGRIA;clinica;0;0;2;1;3
SANTO ANTONIO DA ALEGRIA;consultorio;0;0;0;2;2
SANTO ANTONIO DA ALEGRIA;diagnose_terapia;0;0;2;1;3
SANTO ANTONIO DA ALEGRIA;outros;0;0;4;0;4
SANTO ANTONIO DA ALEGRIA;ubs;0;0;6;0;6
SANTO ANTONIO DA ALEGRIA;unidade_movel;0;0;1;0;1
SANTO ANTONIO DA ALEGRIA;vigilancia;0;0;1;0;1
SANTO ANTONIO DE POSSE;clinica;0;0;2;6;8
SANTO ANTONIO DE POSSE;consultorio;0;0;0;22;22
SANTO ANTONIO DE POSSE;diagnose_terapia;0;0;0;4;4
SANTO ANTONIO DE POSSE;outros;0;0;2;1;3
SANTO ANTONIO DE POSSE;pronto_atendimento;0;0;1;0;1
SANTO ANTONIO DE POSSE;ubs;0;0;7;0;7
SANTO ANTONIO DE POSSE;saude_mental;0;0;1;0;1
SANTO ANTONIO DO ARACANGUA;diagnose_terapia;0;0;0;1;1
SANTO ANTONIO DO ARACANGUA;outros;0;0;1;0;1
SANTO ANTONIO DO ARACANGUA;ubs;0;0;3;0;3
SANTO ANTONIO DO JARDIM;clinica;0;0;1;0;1
SANTO ANTONIO DO JARDIM;consultorio;0;0;0;3;3
SANTO ANTONIO DO JARDIM;outros;0;0;1;0;1
SANTO ANTONIO DO JARDIM;ubs;0;0;2;0;2
SANTO ANTONIO DO JARDIM;unidade_movel;0;0;1;0;1
SANTO ANTONIO DO PINHAL;clinica;0;0;1;1;2
SANTO ANTONIO DO PINHAL;consultorio;0;0;0;1;1
SANTO ANTONIO DO PINHAL;outros;0;0;4;0;4
SANTO ANTONIO DO PINHAL;pronto_atendimento;0;0;1;0;1
SANTO ANTONIO DO PINHAL;ubs;0;0;10;0;10
SANTO ANTONIO DO PINHAL;unidade_movel;0;0;1;0;1
SANTO EXPEDITO;clinica;0;0;1;0;1
SANTO EXPEDITO;outros;0;0;2;0;2
SANTO EXPEDITO;ubs;0;0;2;0;2
SANTO EXPEDITO;vigilancia;0;0;1;0;1
SANTOPOLIS DO AGUAPEI;outros;0;0;1;0;1
SANTOPOLIS DO AGUAPEI;ubs;0;0;1;0;1
SANTOPOLIS DO AGUAPEI;vigilancia;0;0;1;0;1
SANTOS;clinica;0;0;15;231;247
SANTOS;consultorio;0;0;1;1402;1403
SANTOS;diagnose_terapia;0;0;1;84;86
SANTOS;hospital;0;0;3;23;28
SANTOS;outros;0;0;5;44;53
SANTOS;pronto_atendimento;0;0;4;0;4
SANTOS;ubs;0;0;35;0;36
SANTOS;saude_mental;0;0;9;0;9
SANTOS;unidade_movel;0;0;21;8;29
SAO BENTO DO SAPUCAI;consultorio;0;0;0;8;8
SAO BENTO DO SAPUCAI;diagnose_terapia;0;0;0;1;1
SAO BENTO DO SAPUCAI;hospital;0;0;0;1;1
SAO BENTO DO SAPUCAI;outros;0;0;1;3;4
SAO BENTO DO SAPUCAI;pronto_atendimento;0;0;1;0;1
SAO BENTO DO SAPUCAI;ubs;0;0;4;0;4
SAO BENTO DO SAPUCAI;unidade_movel;0;0;1;0;1
SAO BERNARDO DO CAMPO;clinica;0;0;388;753;767
SAO BERNARDO DO CAMPO;consultorio;0;0;0;651;652
SAO BERNARDO DO CAMPO;diagnose_terapia;0;0;2;51;53
SAO BERNARDO DO CAMPO;hospital;0;0;5;20;25
SAO BERNARDO DO CAMPO;outros;0;0;9;47;57
SAO BERNARDO DO CAMPO;pronto_atendimento;0;0;11;1;12
SAO BERNARDO DO CAMPO;ubs;0;0;36;1;38
SAO BERNARDO DO CAMPO;saude_mental;0;0;9;0;9
SAO BERNARDO DO CAMPO;unidade_movel;0;0;16;2;18
SAO BERNARDO DO CAMPO;vigilancia;0;0;6;0;6
SAO CAETANO DO SUL;clinica;0;0;22;209;231
SAO CAETANO DO SUL;consultorio;0;0;0;543;543
SAO CAETANO DO SUL;diagnose_terapia;0;0;1;32;33
SAO CAETANO DO SUL;hospital;0;0;2;7;9
SAO CAETANO DO SUL;outros;1;0;7;32;40
SAO CAETANO DO SUL;pronto_atendimento;0;0;1;0;1
SAO CAETANO DO SUL;ubs;0;0;15;0;15
SAO CAETANO DO SUL;saude_mental;0;0;3;0;3
SAO CAETANO DO SUL;unidade_movel;0;0;6;2;8
SAO CAETANO DO SUL;vigilancia;0;0;2;0;2
SAO CARLOS;clinica;2;1;7;145;155
SAO CARLOS;consultorio;0;0;1;811;812
SAO CARLOS;diagnose_terapia;1;1;0;41;43
SAO CARLOS;hospital;1;0;0;4;5
SAO CARLOS;outros;0;0;5;24;29
SAO CARLOS;pronto_atendimento;0;0;3;1;4
SAO CARLOS;ubs;0;0;34;0;34
SAO CARLOS;saude_mental;0;0;3;0;3
SAO CARLOS;unidade_movel;1;0;10;2;13
SAO FRANCISCO;consultorio;0;0;0;1;1
SAO FRANCISCO;outros;0;0;2;0;2
SAO FRANCISCO;ubs;0;0;2;0;2
SAO JOAO DA BOA VISTA;clinica;3;0;6;30;39
SAO JOAO DA BOA VISTA;consultorio;0;0;0;588;588
SAO JOAO DA BOA VISTA;diagnose_terapia;0;0;1;19;20
SAO JOAO DA BOA VISTA;hospital;0;0;0;5;5
SAO JOAO DA BOA VISTA;outros;3;0;5;22;30
SAO JOAO DA BOA VISTA;pronto_atendimento;0;0;1;0;1
SAO JOAO DA BOA VISTA;ubs;0;0;14;0;14
SAO JOAO DA BOA VISTA;saude_mental;0;0;3;0;3
SAO JOAO DA BOA VISTA;unidade_movel;0;0;2;3;5
SAO JOAO DA BOA VISTA;vigilancia;0;0;2;0;2
SAO JOAO DAS DUAS PONTES;outros;0;0;1;0;1
SAO JOAO DAS DUAS PONTES;ubs;0;0;1;0;1
SAO JOAO DE IRACEMA;outros;0;0;2;0;2
SAO JOAO DE IRACEMA;ubs;0;0;2;0;2
SAO JOAO DO PAU D ALHO;clinica;0;0;1;0;1
SAO JOAO DO PAU D ALHO;consultorio;0;0;0;2;2
SAO JOAO DO PAU D ALHO;outros;0;0;2;0;2
SAO JOAO DO PAU D ALHO;ubs;0;0;1;0;1
SAO JOAQUIM DA BARRA;clinica;0;0;4;3;7
SAO JOAQUIM DA BARRA;consultorio;0;0;0;156;156
SAO JOAQUIM DA BARRA;diagnose_terapia;0;0;1;29;30
SAO JOAQUIM DA BARRA;hospital;0;0;0;1;1
SAO JOAQUIM DA BARRA;outros;0;0;1;1;2
SAO JOAQUIM DA BARRA;pronto_atendimento;0;0;1;0;1
SAO JOAQUIM DA BARRA;ubs;0;0;10;0;10
SAO JOAQUIM DA BARRA;saude_mental;0;0;1;0;1
SAO JOAQUIM DA BARRA;unidade_movel;0;0;1;0;1
SAO JOSE DA BELA VISTA;clinica;0;0;1;0;1
SAO JOSE DA BELA VISTA;outros;0;0;1;0;1
SAO JOSE DA BELA VISTA;pronto_atendimento;0;0;1;0;1
SAO JOSE DA BELA VISTA;ubs;0;0;5;0;5
SAO JOSE DO BARREIRO;consultorio;0;0;0;1;1
SAO JOSE DO BARREIRO;outros;0;0;1;0;1
SAO JOSE DO BARREIRO;ubs;0;0;3;0;3
SAO JOSE DO RIO PARDO;clinica;0;0;5;31;36
SAO JOSE DO RIO PARDO;consultorio;0;0;0;118;118
SAO JOSE DO RIO PARDO;diagnose_terapia;0;0;2;24;26
SAO JOSE DO RIO PARDO;hospital;0;0;0;2;2
SAO JOSE DO RIO PARDO;outros;0;0;1;7;8
SAO JOSE DO RIO PARDO;pronto_atendimento;0;0;1;0;1
SAO JOSE DO RIO PARDO;ubs;0;0;11;0;11
SAO JOSE DO RIO PARDO;saude_mental;0;0;1;0;1
SAO JOSE DO RIO PARDO;unidade_movel;0;0;2;2;4
SAO JOSE DO RIO PARDO;vigilancia;0;0;1;0;1
SAO JOSE DO RIO PRETO;clinica;4;0;11;249;264
SAO JOSE DO RIO PRETO;consultorio;0;0;1;911;912
SAO JOSE DO RIO PRETO;diagnose_terapia;2;0;2;116;120
SAO JOSE DO RIO PRETO;hospital;1;0;1;22;24
SAO JOSE DO RIO PRETO;outros;6;0;11;37;54
SAO JOSE DO RIO PRETO;pronto_atendimento;0;0;5;1;6
SAO JOSE DO RIO PRETO;ubs;0;0;30;0;33
SAO JOSE DO RIO PRETO;saude_mental;0;0;7;0;7
SAO JOSE DO RIO PRETO;unidade_movel;0;0;14;1;15
SAO JOSE DO RIO PRETO;vigilancia;1;0;1;0;2
SAO JOSE DOS CAMPOS;clinica;2;0;16;374;392
SAO JOSE DOS CAMPOS;consultorio;0;0;0;1054;1054
SAO JOSE DOS CAMPOS;diagnose_terapia;0;0;1;91;92
SAO JOSE DOS CAMPOS;hospital;1;1;3;21;26
SAO JOSE DOS CAMPOS;outros;2;0;4;65;71
SAO JOSE DOS CAMPOS;pronto_atendimento;0;0;5;3;8
SAO JOSE DOS CAMPOS;ubs;0;0;40;0;42
SAO JOSE DOS CAMPOS;saude_mental;0;0;4;0;4
SAO JOSE DOS CAMPOS;unidade_movel;0;0;9;9;18
SAO JOSE DOS CAMPOS;vigilancia;1;0;1;0;2
SAO LOURENCO DA SERRA;clinica;0;0;1;2;3
SAO LOURENCO DA SERRA;diagnose_terapia;0;0;0;2;2
SAO LOURENCO DA SERRA;outros;0;0;1;2;3
SAO LOURENCO DA SERRA;pronto_atendimento;0;0;1;0;1
SAO LOURENCO DA SERRA;ubs;0;0;3;0;3
SAO LOURENCO DA SERRA;unidade_movel;0;0;1;2;3
SAO LUIZ DO PARAITINGA;consultorio;0;0;0;1;1
SAO LUIZ DO PARAITINGA;hospital;0;0;0;1;1
SAO LUIZ DO PARAITINGA;outros;0;0;2;0;2
SAO LUIZ DO PARAITINGA;ubs;0;0;4;0;4
SAO LUIZ DO PARAITINGA;unidade_movel;0;0;1;0;1
SAO MANUEL;clinica;0;0;2;2;4
SAO MANUEL;consultorio;0;0;2;86;88
SAO MANUEL;diagnose_terapia;0;0;1;5;6
SAO MANUEL;hospital;0;0;0;1;1
SAO MANUEL;outros;0;0;5;0;5
SAO MANUEL;ubs;0;0;7;0;7
SAO MANUEL;saude_mental;0;0;1;0;1
SAO MANUEL;unidade_movel;0;0;0;1;1
SAO MANUEL;vigilancia;0;0;1;0;1
SAO MIGUEL ARCANJO;clinica;0;0;2;2;4
SAO MIGUEL ARCANJO;consultorio;0;0;0;29;29
SAO MIGUEL ARCANJO;diagnose_terapia;0;0;0;4;4
SAO MIGUEL ARCANJO;hospital;0;0;0;1;1
SAO MIGUEL ARCANJO;outros;0;0;4;13;17
SAO MIGUEL ARCANJO;ubs;0;0;10;0;10
SAO MIGUEL ARCANJO;saude_mental;0;0;1;0;1
SAO PAULO;clinica;20;1;183;5776;5980
SAO PAULO;consultorio;19;1;1;16750;16771
SAO PAULO;diagnose_terapia;9;0;9;983;1001
SAO PAULO;hospital;37;3;39;192;271
SAO PAULO;outros;24;0;51;985;1060
SAO PAULO;pronto_atendimento;0;0;59;12;71
SAO PAULO;ubs;14;0;482;22;518
SAO PAULO;saude_mental;2;0;104;0;106
SAO PAULO;unidade_movel;1;0;165;47;213
SAO PAULO;vigilancia;0;0;30;0;30
SAO PEDRO;clinica;0;0;1;9;10
SAO PEDRO;consultorio;0;0;0;74;74
SAO PEDRO;diagnose_terapia;0;0;0;3;3
SAO PEDRO;hospital;0;0;0;1;1
SAO PEDRO;outros;0;0;1;2;3
SAO PEDRO;pronto_atendimento;0;0;1;0;1
SAO PEDRO;ubs;0;0;11;0;11
SAO PEDRO;saude_mental;0;0;1;0;1
SAO PEDRO;unidade_movel;0;0;2;0;2
SAO PEDRO DO TURVO;diagnose_terapia;0;0;0;1;1
SAO PEDRO DO TURVO;outros;0;0;2;0;2
SAO PEDRO DO TURVO;ubs;0;0;4;0;4
SAO ROQUE;clinica;0;0;4;32;36
SAO ROQUE;consultorio;0;0;1;226;227
SAO ROQUE;diagnose_terapia;0;0;0;13;13
SAO ROQUE;hospital;0;0;0;3;3
SAO ROQUE;outros;0;0;6;27;33
SAO ROQUE;ubs;0;0;13;0;13
SAO ROQUE;saude_mental;0;0;2;0;2
SAO ROQUE;vigilancia;0;0;1;0;1
SAO SEBASTIAO;clinica;0;0;8;10;18
SAO SEBASTIAO;consultorio;0;0;0;136;136
SAO SEBASTIAO;diagnose_terapia;0;0;1;12;13
SAO SEBASTIAO;hospital;0;0;1;1;2
SAO SEBASTIAO;outros;0;0;7;4;11
SAO SEBASTIAO;pronto_atendimento;0;0;1;0;1
SAO SEBASTIAO;ubs;0;0;30;0;30
SAO SEBASTIAO;saude_mental;0;0;3;0;3
SAO SEBASTIAO;unidade_movel;0;0;6;0;6
SAO SEBASTIAO;vigilancia;0;0;2;0;2
SAO SEBASTIAO DA GRAMA;clinica;0;0;0;2;2
SAO SEBASTIAO DA GRAMA;consultorio;0;0;0;25;25
SAO SEBASTIAO DA GRAMA;diagnose_terapia;0;0;0;6;6
SAO SEBASTIAO DA GRAMA;hospital;0;0;0;1;1
SAO SEBASTIAO DA GRAMA;outros;0;0;2;0;2
SAO SEBASTIAO DA GRAMA;pronto_atendimento;0;0;1;0;1
SAO SEBASTIAO DA GRAMA;ubs;0;0;5;0;5
SAO SIMAO;clinica;0;0;3;1;4
SAO SIMAO;consultorio;0;0;0;21;21
SAO SIMAO;diagnose_terapia;0;0;0;5;5
SAO SIMAO;hospital;0;0;0;1;1
SAO SIMAO;outros;0;0;2;0;2
SAO SIMAO;ubs;0;0;4;0;4
SAO SIMAO;unidade_movel;0;0;1;0;1
SAO SIMAO;vigilancia;0;0;2;0;2
SAO VICENTE;clinica;0;0;12;33;45
SAO VICENTE;consultorio;0;0;1;115;116
SAO VICENTE;diagnose_terapia;0;0;1;18;19
SAO VICENTE;hospital;1;0;3;3;7
SAO VICENTE;outros;0;0;8;6;14
SAO VICENTE;pronto_atendimento;0;0;3;1;4
SAO VICENTE;ubs;0;0;27;0;31
SAO VICENTE;saude_mental;0;0;5;0;5
SAO VICENTE;unidade_movel;0;0;9;0;9
SAO VICENTE;vigilancia;0;0;1;0;1
SARAPUI;consultorio;0;0;0;1;1
SARAPUI;diagnose_terapia;0;0;1;1;2
SARAPUI;outros;0;0;2;0;2
SARAPUI;ubs;0;0;4;0;4
SARAPUI;unidade_movel;0;0;2;0;2
SARUTAIA;outros;0;0;1;0;1
SARUTAIA;ubs;0;0;1;0;1
SEBASTIANOPOLIS DO SUL;clinica;0;0;0;1;1
SEBASTIANOPOLIS DO SUL;outros;0;0;1;1;2
SEBASTIANOPOLIS DO SUL;ubs;0;0;1;0;1
SERRA AZUL;clinica;0;0;1;0;1
SERRA AZUL;consultorio;0;0;0;3;3
SERRA AZUL;diagnose_terapia;0;0;0;1;1
SERRA AZUL;outros;0;0;1;1;2
SERRA AZUL;ubs;0;0;5;0;8
SERRA AZUL;unidade_movel;0;0;1;0;1
SERRA AZUL;vigilancia;0;0;1;0;1
SERRANA;clinica;0;0;5;12;17
SERRANA;consultorio;0;0;0;35;35
SERRANA;hospital;1;0;0;1;2
SERRANA;outros;0;0;4;1;5
SERRANA;pronto_atendimento;0;0;1;0;1
SERRANA;ubs;0;0;7;0;7
SERRANA;saude_mental;0;0;1;0;1
SERRANA;unidade_movel;0;0;1;0;1
SERRANA;vigilancia;0;0;2;0;2
SERRA NEGRA;clinica;1;2;3;0;3
SERRA NEGRA;consultorio;0;54;0;0;54
SERRA NEGRA;diagnose_terapia;2;8;0;0;10
SERRA NEGRA;hospital;0;1;0;0;1
SERRA NEGRA;outros;1;12;0;0;13
SERRA NEGRA;ubs;11;0;0;0;11
SERRA NEGRA;saude_mental;1;0;0;0;1
SERRA NEGRA;vigilancia;1;0;0;0;1
SERTAOZINHO;clinica;8;66;0;0;74
SERTAOZINHO;consultorio;1;1;362;0;364
SERTAOZINHO;diagnose_terapia;0;27;0;0;27
SERTAOZINHO;hospital;0;3;0;0;3
SERTAOZINHO;outros;5;7;0;0;12
SERTAOZINHO;pronto_atendimento;1;1;0;0;2
SERTAOZINHO;ubs;10;0;0;0;10
SERTAOZINHO;saude_mental;2;0;0;0;2
SERTAOZINHO;unidade_movel;3;0;0;0;3
SERTAOZINHO;vigilancia;4;0;0;0;4
SETE BARRAS;clinica;0;0;0;0;1
SETE BARRAS;consultorio;0;0;0;0;1
SETE BARRAS;outros;1;0;0;0;1
SETE BARRAS;pronto_atendimento;1;0;0;0;1
SETE BARRAS;ubs;5;0;0;0;5
SETE BARRAS;unidade_movel;1;0;0;0;1
SEVERINIA;clinica;0;0;0;0;2
SEVERINIA;consultorio;0;0;0;0;4
SEVERINIA;diagnose_terapia;1;1;0;0;2
SEVERINIA;outros;2;0;0;0;2
SEVERINIA;pronto_atendimento;1;0;0;0;1
SEVERINIA;ubs;3;0;0;0;3
SEVERINIA;unidade_movel;1;0;0;0;1
SILVEIRAS;consultorio;0;6;0;0;6
SILVEIRAS;diagnose_terapia;1;0;0;0;1
SILVEIRAS;outros;1;0;0;0;1
SILVEIRAS;ubs;4;0;0;0;4
SOCORRO;clinica;3;3;3;0;6
SOCORRO;consultorio;0;57;0;0;57
SOCORRO;diagnose_terapia;1;5;0;0;6
SOCORRO;hospital;0;1;0;0;1
SOCORRO;outros;5;2;0;0;7
SOCORRO;ubs;15;0;0;0;15
SOCORRO;saude_mental;1;0;0;0;1
SOCORRO;unidade_movel;1;0;0;0;1
SOROCABA;clinica;2;0;6;270;278
SOROCABA;consultorio;0;2;1122;0;1124
SOROCABA;diagnose_terapia;1;0;108;0;110
SOROCABA;hospital;3;0;18;0;21
SOROCABA;outros;5;0;41;4;50
SOROCABA;pronto_atendimento;0;3;3;0;6
SOROCABA;ubs;5;0;33;0;38
SOROCABA;saude_mental;0;7;1;0;8
SOROCABA;unidade_movel;0;11;5;0;16
SOROCABA;vigilancia;0;1;0;0;1
SUD MENNUCCI;clinica;0;0;0;0;2
SUD MENNUCCI;consultorio;0;0;0;0;4
SUD MENNUCCI;diagnose_terapia;0;0;0;0;1
SUD MENNUCCI;hospital;0;0;0;0;1
SUD MENNUCCI;outros;1;0;0;0;1
SUD MENNUCCI;ubs;2;0;0;0;2
SUD MENNUCCI;vigilancia;1;0;0;0;1
SUMARE;clinica;8;76;0;0;84
SUMARE;consultorio;3;134;0;0;137
SUMARE;diagnose_terapia;0;32;0;0;32
SUMARE;hospital;1;0;2;0;3
SUMARE;outros;0;3;7;0;10
SUMARE;pronto_atendimento;4;2;0;0;6
SUMARE;ubs;1;23;1;0;25
SUMARE;saude_mental;0;3;0;0;3
SUMARE;unidade_movel;1;1;0;0;2
SUMARE;vigilancia;3;0;0;0;3
SUZANO;clinica;8;120;0;0;128
SUZANO;consultorio;0;168;0;0;168
SUZANO;diagnose_terapia;1;20;0;0;21
SUZANO;hospital;1;0;3;0;4
SUZANO;outros;0;4;5;0;9
SUZANO;pronto_atendimento;2;1;0;0;3
SUZANO;ubs;1;24;0;0;25
SUZANO;saude_mental;0;4;0;0;4
SUZANO;unidade_movel;0;5;0;0;5
SUZANO;vigilancia;0;2;0;0;2
SUZANAPOLIS;clinica;0;1;0;0;1
SUZANAPOLIS;outros;2;0;0;0;2
SUZANAPOLIS;ubs;1;0;0;0;1
TABAPUA;clinica;2;1;0;0;3
TABAPUA;consultorio;0;10;0;0;10
TABAPUA;diagnose_terapia;1;2;0;0;3
TABAPUA;hospital;0;1;0;0;1
TABAPUA;outros;1;0;0;0;1
TABAPUA;ubs;2;0;0;0;2
TABAPUA;unidade_movel;1;0;0;0;1
TABATINGA;clinica;0;0;0;0;8
TABATINGA;consultorio;0;31;0;0;31
TABATINGA;diagnose_terapia;1;5;0;0;6
TABATINGA;hospital;0;1;0;0;1
TABATINGA;outros;1;0;0;0;1
TABATINGA;pronto_atendimento;1;0;0;0;1
TABATINGA;ubs;5;0;0;0;5
TABATINGA;vigilancia;1;0;0;0;1
TABOAO DA SERRA;clinica;1;8;46;0;55
TABOAO DA SERRA;consultorio;2;82;0;0;84
TABOAO DA SERRA;diagnose_terapia;0;8;0;0;8
TABOAO DA SERRA;hospital;1;1;1;0;3
TABOAO DA SERRA;outros;4;3;0;0;7
TABOAO DA SERRA;pronto_atendimento;2;0;0;0;2
TABOAO DA SERRA;ubs;14;0;0;0;14
TABOAO DA SERRA;saude_mental;3;0;0;0;3
TABOAO DA SERRA;unidade_movel;6;0;0;0;6
TABOAO DA SERRA;vigilancia;4;0;0;0;4
TACIBA;clinica;1;0;0;0;1
TACIBA;outros;1;0;0;0;1
TACIBA;ubs;4;0;0;0;4
TAGUAI;consultorio;0;6;0;0;6
TAGUAI;diagnose_terapia;0;4;0;0;4
TAGUAI;hospital;0;1;0;0;1
TAGUAI;outros;1;1;0;0;2
TAGUAI;ubs;5;0;0;0;5
TAGUAI;unidade_movel;1;0;0;0;1
TAIACU;clinica;1;1;0;0;2
TAIACU;consultorio;0;4;0;0;4
TAIACU;diagnose_terapia;0;1;0;0;1
TAIACU;outros;2;0;0;0;2
TAIACU;ubs;3;0;0;0;3
TAIUVA;consultorio;0;10;0;0;10
TAIUVA;diagnose_terapia;0;4;0;0;4
TAIUVA;outros;1;0;0;0;1
TAIUVA;ubs;1;2;0;0;3
TAMBAU;clinica;2;1;0;0;3
TAMBAU;consultorio;0;41;0;0;41
TAMBAU;diagnose_terapia;0;12;0;0;12
TAMBAU;hospital;0;1;0;0;1
TAMBAU;outros;3;2;0;0;5
TAMBAU;pronto_atendimento;1;0;0;0;1
TAMBAU;ubs;9;0;0;0;9
TAMBAU;unidade_movel;1;0;0;0;1
TANABI;clinica;1;14;0;0;15
TANABI;consultorio;1;22;0;0;23
TANABI;diagnose_terapia;0;4;0;0;4
TANABI;hospital;0;1;0;0;1
TANABI;outros;2;0;0;0;2
TANABI;ubs;11;0;0;0;11
TANABI;saude_mental;1;0;0;0;1
TANABI;unidade_movel;1;0;0;0;1
TAPIRAI;consultorio;0;0;0;2;2
TAPIRAI;outros;0;0;0;3;3
TAPIRAI;pronto_atendimento;0;0;0;1;1
TAPIRAI;ubs;0;0;0;3;3
TAPIRATIBA;clinica;0;0;0;1;1
TAPIRATIBA;consultorio;0;0;0;6;6
TAPIRATIBA;diagnose_terapia;0;0;1;1;2
TAPIRATIBA;hospital;0;0;0;1;1
TAPIRATIBA;outros;0;0;2;1;3
TAPIRATIBA;ubs;0;0;0;5;5
TAPIRATIBA;saude_mental;0;0;1;0;1
TAQUARAL;outros;0;0;0;2;2
TAQUARAL;pronto_atendimento;0;0;0;1;1
TAQUARAL;ubs;0;0;0;1;1
TAQUARITINGA;clinica;1;0;0;8;11
TAQUARITINGA;consultorio;1;0;0;146;147
TAQUARITINGA;diagnose_terapia;0;0;0;9;9
TAQUARITINGA;hospital;0;0;0;2;2
TAQUARITINGA;outros;0;0;2;5;7
TAQUARITINGA;pronto_atendimento;0;0;0;1;1
TAQUARITINGA;ubs;0;0;0;10;10
TAQUARITINGA;saude_mental;0;0;0;2;2
TAQUARITINGA;unidade_movel;0;0;1;2;3
TAQUARITINGA;vigilancia;0;0;0;1;1
TAQUARITUBA;clinica;0;0;0;1;1
TAQUARITUBA;consultorio;0;0;0;11;11
TAQUARITUBA;diagnose_terapia;0;0;0;5;5
TAQUARITUBA;hospital;0;0;0;1;1
TAQUARITUBA;outros;0;0;1;0;1
TAQUARITUBA;ubs;0;0;1;6;7
TAQUARITUBA;saude_mental;0;0;0;1;1
TAQUARITUBA;unidade_movel;0;0;0;1;1
TAQUARIVAI;outros;0;0;0;3;3
TAQUARIVAI;pronto_atendimento;0;0;0;1;1
TAQUARIVAI;ubs;0;0;0;3;3
TARABAI;clinica;0;0;0;1;1
TARABAI;consultorio;0;0;0;1;1
TARABAI;outros;0;0;0;1;1
TARABAI;ubs;0;0;0;4;4
TARUMA;clinica;0;0;0;1;1
TARUMA;consultorio;0;0;0;7;7
TARUMA;diagnose_terapia;0;0;0;3;3
TARUMA;outros;0;0;0;5;5
TARUMA;pronto_atendimento;0;0;0;1;1
TARUMA;ubs;0;0;0;4;4
TARUMA;saude_mental;0;0;0;1;1
TARUMA;unidade_movel;0;0;0;1;1
TATUI;clinica;0;0;9;28;37
TATUI;consultorio;0;1;0;359;360
TATUI;diagnose_terapia;0;0;0;22;22
TATUI;hospital;0;0;0;2;2
TATUI;outros;0;0;4;6;10
TATUI;pronto_atendimento;0;0;0;1;1
TATUI;ubs;0;0;0;20;20
TATUI;saude_mental;0;0;0;3;3
TATUI;unidade_movel;0;0;6;2;8
TATUI;vigilancia;0;0;0;1;1
TAUBATE;clinica;2;0;11;260;273
TAUBATE;consultorio;0;0;0;598;598
TAUBATE;diagnose_terapia;1;0;0;43;44
TAUBATE;hospital;1;0;1;9;11
TAUBATE;outros;3;0;6;39;48
TAUBATE;pronto_atendimento;0;0;0;4;4
TAUBATE;ubs;0;3;46;0;49
TAUBATE;saude_mental;0;0;0;3;3
TAUBATE;unidade_movel;0;0;8;2;10
TAUBATE;vigilancia;0;0;0;1;1
TEJUPA;outros;0;0;0;1;1
TEJUPA;ubs;0;0;0;3;3
TEODORO SAMPAIO;clinica;0;0;0;4;4
TEODORO SAMPAIO;consultorio;0;0;0;28;28
TEODORO SAMPAIO;diagnose_terapia;0;0;2;1;3
TEODORO SAMPAIO;hospital;0;0;0;1;1
