cod_ibge;grupo_ipvs;n_pessoas;n_domicilios;n_setores
3532207;Alta Vulnerabilidade;1864;643;4
3532207;Muito Alta Vulnerabilidade;0;0;0
3532306;Baixíssima Vulnerabilidade;0;0;0
3532306;Muito Baixa Vulnerabilidade;910;367;3
3532306;Baixa Vulnerabilidade;0;0;0
3532306;Média Vulnerabilidade;3390;1398;15
3532306;Alta Vulnerabilidade;2507;994;7
3532306;Muito Alta Vulnerabilidade;0;0;0
3532405;Baixíssima Vulnerabilidade;0;0;0
3532405;Muito Baixa Vulnerabilidade;2258;841;8
3532405;Baixa Vulnerabilidade;1690;626;4
3532405;Média Vulnerabilidade;8481;3202;35
3532405;Alta Vulnerabilidade;4790;1692;13
3532405;Muito Alta Vulnerabilidade;0;0;0
3532504;Baixíssima Vulnerabilidade;0;0;0
3532504;Muito Baixa Vulnerabilidade;6590;2548;12
3532504;Baixa Vulnerabilidade;0;0;0
3532504;Média Vulnerabilidade;2949;1118;7
3532504;Alta Vulnerabilidade;0;0;0
3532504;Muito Alta Vulnerabilidade;0;0;0
3532603;Baixíssima Vulnerabilidade;0;0;0
3532603;Muito Baixa Vulnerabilidade;5561;2321;12
3532603;Baixa Vulnerabilidade;564;210;2
3532603;Média Vulnerabilidade;3067;1286;5
3532603;Alta Vulnerabilidade;393;136;1
3532603;Muito Alta Vulnerabilidade;0;0;0
3532702;Baixíssima Vulnerabilidade;0;0;0
3532702;Muito Baixa Vulnerabilidade;1081;397;2
3532702;Baixa Vulnerabilidade;0;0;0
3532702;Média Vulnerabilidade;3030;1121;6
3532702;Alta Vulnerabilidade;637;243;1
3532702;Muito Alta Vulnerabilidade;0;0;0
3532801;Baixíssima Vulnerabilidade;0;0;0
3532801;Muito Baixa Vulnerabilidade;4050;1508;8
3532801;Baixa Vulnerabilidade;879;328;1
3532801;Média Vulnerabilidade;1588;600;3
3532801;Alta Vulnerabilidade;0;0;0
3532801;Muito Alta Vulnerabilidade;0;0;0
3532827;Baixíssima Vulnerabilidade;498;177;1
3532827;Muito Baixa Vulnerabilidade;0;0;0
3532827;Baixa Vulnerabilidade;1020;341;2
3532827;Média Vulnerabilidade;1577;557;6
3532827;Alta Vulnerabilidade;5205;1774;14
3532827;Muito Alta Vulnerabilidade;0;0;0
3532843;Baixíssima Vulnerabilidade;0;0;0
3532843;Muito Baixa Vulnerabilidade;524;217;3
3532843;Baixa Vulnerabilidade;0;0;0
3532843;Média Vulnerabilidade;1345;544;5
3532843;Alta Vulnerabilidade;125;44;1
3532843;Muito Alta Vulnerabilidade;0;0;0
3532868;Baixíssima Vulnerabilidade;0;0;0
3532868;Muito Baixa Vulnerabilidade;546;214;2
3532868;Baixa Vulnerabilidade;0;0;0
3532868;Média Vulnerabilidade;350;123;1
3532868;Alta Vulnerabilidade;0;0;0
3532868;Muito Alta Vulnerabilidade;0;0;0
3532900;Baixíssima Vulnerabilidade;0;0;0
3532900;Muito Baixa Vulnerabilidade;3224;1211;7
3532900;Baixa Vulnerabilidade;0;0;0
3532900;Média Vulnerabilidade;2705;976;6
3532900;Alta Vulnerabilidade;3227;1135;7
3532900;Muito Alta Vulnerabilidade;0;0;0
3533007;Baixíssima Vulnerabilidade;0;0;0
3533007;Muito Baixa Vulnerabilidade;7656;2911;21
3533007;Baixa Vulnerabilidade;405;135;1
3533007;Média Vulnerabilidade;8139;3100;21
3533007;Alta Vulnerabilidade;2711;964;6
3533007;Muito Alta Vulnerabilidade;0;0;0
3533106;Baixíssima Vulnerabilidade;0;0;0
3533106;Muito Baixa Vulnerabilidade;221;85;2
3533106;Baixa Vulnerabilidade;0;0;0
3533106;Média Vulnerabilidade;1313;529;3
3533106;Alta Vulnerabilidade;539;220;1
3533106;Muito Alta Vulnerabilidade;0;0;0
3533205;Baixíssima Vulnerabilidade;0;0;0
3533205;Muito Baixa Vulnerabilidade;804;284;2
3533205;Baixa Vulnerabilidade;922;332;2
3533205;Média Vulnerabilidade;1355;519;3
3533205;Alta Vulnerabilidade;799;282;2
3533205;Muito Alta Vulnerabilidade;0;0;0
3533254;Baixíssima Vulnerabilidade;0;0;0
3533254;Muito Baixa Vulnerabilidade;1407;486;3
3533254;Baixa Vulnerabilidade;0;0;0
3533254;Média Vulnerabilidade;1482;550;4
3533254;Alta Vulnerabilidade;1477;540;3
3533254;Muito Alta Vulnerabilidade;0;0;0
3533304;Baixíssima Vulnerabilidade;0;0;0
3533304;Muito Baixa Vulnerabilidade;737;300;1
3533304;Baixa Vulnerabilidade;0;0;0
3533304;Média Vulnerabilidade;1657;663;4
3533304;Alta Vulnerabilidade;250;95;1
3533304;Muito Alta Vulnerabilidade;0;0;0
3533403;Baixíssima Vulnerabilidade;1776;570;4
3533403;Muito Baixa Vulnerabilidade;41442;14885;97
3533403;Baixa Vulnerabilidade;16118;5848;33
3533403;Média Vulnerabilidade;1331;455;3
3533403;Alta Vulnerabilidade;735;267;2
3533403;Muito Alta Vulnerabilidade;0;0;0
3533502;Baixíssima Vulnerabilidade;291;107;1
3533502;Muito Baixa Vulnerabilidade;18411;7145;42
3533502;Baixa Vulnerabilidade;3121;1146;6
3533502;Média Vulnerabilidade;9350;3639;25
3533502;Alta Vulnerabilidade;6519;2495;13
3533502;Muito Alta Vulnerabilidade;0;0;0
3533601;Baixíssima Vulnerabilidade;0;0;0
3533601;Muito Baixa Vulnerabilidade;5866;2137;15
3533601;Baixa Vulnerabilidade;310;106;1
3533601;Média Vulnerabilidade;958;360;2
3533601;Alta Vulnerabilidade;0;0;0
3533601;Muito Alta Vulnerabilidade;0;0;0
3533700;Baixíssima Vulnerabilidade;0;0;0
3533700;Muito Baixa Vulnerabilidade;1443;559;3
3533700;Baixa Vulnerabilidade;0;0;0
3533700;Média Vulnerabilidade;605;237;3
3533700;Alta Vulnerabilidade;2221;802;6
3533700;Muito Alta Vulnerabilidade;0;0;0
3533809;Baixíssima Vulnerabilidade;0;0;0
3533809;Muito Baixa Vulnerabilidade;1188;462;5
3533809;Baixa Vulnerabilidade;0;0;0
3533809;Média Vulnerabilidade;141;64;1
3533809;Alta Vulnerabilidade;953;362;3
3533809;Muito Alta Vulnerabilidade;0;0;0
3533908;Baixíssima Vulnerabilidade;1493;581;3
3533908;Muito Baixa Vulnerabilidade;30147;11478;57
3533908;Baixa Vulnerabilidade;4337;1545;8
3533908;Média Vulnerabilidade;5906;2219;13
3533908;Alta Vulnerabilidade;12321;4334;20
3533908;Muito Alta Vulnerabilidade;0;0;0
3534005;Baixíssima Vulnerabilidade;0;0;0
3534005;Muito Baixa Vulnerabilidade;1067;394;5
3534005;Baixa Vulnerabilidade;783;279;1
3534005;Média Vulnerabilidade;2916;1030;6
3534005;Alta Vulnerabilidade;0;0;0
3534005;Muito Alta Vulnerabilidade;0;0;0
3534104;Baixíssima Vulnerabilidade;0;0;0
3534104;Muito Baixa Vulnerabilidade;3332;1219;6
3534104;Baixa Vulnerabilidade;0;0;0
3534104;Média Vulnerabilidade;1724;609;4
3534104;Alta Vulnerabilidade;666;248;1
3534104;Muito Alta Vulnerabilidade;0;0;0
3534203;Baixíssima Vulnerabilidade;0;0;0
3534203;Muito Baixa Vulnerabilidade;2998;1069;7
3534203;Baixa Vulnerabilidade;917;319;2
3534203;Média Vulnerabilidade;1052;367;3
3534203;Alta Vulnerabilidade;981;343;2
3534203;Muito Alta Vulnerabilidade;0;0;0
3534302;Baixíssima Vulnerabilidade;0;0;0
3534302;Muito Baixa Vulnerabilidade;21881;7993;41
3534302;Baixa Vulnerabilidade;2666;926;4
3534302;Média Vulnerabilidade;8501;2888;17
3534302;Alta Vulnerabilidade;4965;1670;9
3534302;Muito Alta Vulnerabilidade;0;0;0
3534401;Baixíssima Vulnerabilidade;41382;15887;91
3534401;Muito Baixa Vulnerabilidade;340654;125650;698
3534401;Baixa Vulnerabilidade;127824;47252;249
3534401;Média Vulnerabilidade;46895;16357;90
3534401;Alta Vulnerabilidade;70637;24260;129
3534401;Muito Alta Vulnerabilidade;95953;31297;196
3534500;Baixíssima Vulnerabilidade;0;0;0
3534500;Muito Baixa Vulnerabilidade;0;0;0
3534500;Baixa Vulnerabilidade;0;0;0
3534500;Média Vulnerabilidade;516;227;1
3534500;Alta Vulnerabilidade;1534;575;3
3534500;Muito Alta Vulnerabilidade;0;0;0
3534609;Baixíssima Vulnerabilidade;216;76;1
3534609;Muito Baixa Vulnerabilidade;14734;5843;31
3534609;Baixa Vulnerabilidade;2917;1127;7
3534609;Média Vulnerabilidade;8239;3273;18
3534609;Alta Vulnerabilidade;3218;1196;5
3534609;Muito Alta Vulnerabilidade;0;0;0
3534708;Baixíssima Vulnerabilidade;2924;1139;9
3534708;Muito Baixa Vulnerabilidade;50447;19116;148
3534708;Baixa Vulnerabilidade;10338;3940;28
3534708;Média Vulnerabilidade;17891;6285;43
3534708;Alta Vulnerabilidade;21243;7249;51
3534708;Muito Alta Vulnerabilidade;0;0;0
3534757;Baixíssima Vulnerabilidade;0;0;0
3534757;Muito Baixa Vulnerabilidade;3888;1494;11
3534757;Baixa Vulnerabilidade;882;317;2
3534757;Média Vulnerabilidade;3374;1389;8
3534757;Alta Vulnerabilidade;2102;830;5
3534757;Muito Alta Vulnerabilidade;0;0;0
3534807;Baixíssima Vulnerabilidade;0;0;0
3534807;Muito Baixa Vulnerabilidade;465;180;3
3534807;Baixa Vulnerabilidade;753;266;1
3534807;Média Vulnerabilidade;4144;1578;11
3534807;Alta Vulnerabilidade;2184;812;5
3534807;Muito Alta Vulnerabilidade;0;0;0
3534906;Baixíssima Vulnerabilidade;0;0;0
3534906;Muito Baixa Vulnerabilidade;5848;2329;11
3534906;Baixa Vulnerabilidade;0;0;0
3534906;Média Vulnerabilidade;3231;1243;8
3534906;Alta Vulnerabilidade;227;87;1
3534906;Muito Alta Vulnerabilidade;0;0;0
3535002;Baixíssima Vulnerabilidade;0;0;0
3535002;Muito Baixa Vulnerabilidade;3174;1292;9
3535002;Baixa Vulnerabilidade;1179;419;4
3535002;Média Vulnerabilidade;4510;1771;14
3535002;Alta Vulnerabilidade;2358;890;6
3535002;Muito Alta Vulnerabilidade;0;0;0
3535101;Baixíssima Vulnerabilidade;0;0;0
3535101;Muito Baixa Vulnerabilidade;2685;971;5
3535101;Baixa Vulnerabilidade;505;173;1
3535101;Média Vulnerabilidade;700;242;2
3535101;Alta Vulnerabilidade;5653;2015;11
3535101;Muito Alta Vulnerabilidade;0;0;0
3535200;Baixíssima Vulnerabilidade;0;0;0
3535200;Muito Baixa Vulnerabilidade;2826;1144;12
3535200;Baixa Vulnerabilidade;605;252;2
3535200;Média Vulnerabilidade;3451;1409;11
3535200;Alta Vulnerabilidade;1848;673;4
3535200;Muito Alta Vulnerabilidade;0;0;0
3535309;Baixíssima Vulnerabilidade;0;0;0
3535309;Muito Baixa Vulnerabilidade;11861;4585;22
3535309;Baixa Vulnerabilidade;546;197;1
3535309;Média Vulnerabilidade;4802;1745;10
3535309;Alta Vulnerabilidade;1671;592;3
3535309;Muito Alta Vulnerabilidade;0;0;0
3535408;Baixíssima Vulnerabilidade;0;0;0
3535408;Muito Baixa Vulnerabilidade;3262;1255;10
3535408;Baixa Vulnerabilidade;1376;488;3
3535408;Média Vulnerabilidade;4903;1802;10
3535408;Alta Vulnerabilidade;5328;1917;9
3535408;Muito Alta Vulnerabilidade;0;0;0
3535507;Baixíssima Vulnerabilidade;0;0;0
3535507;Muito Baixa Vulnerabilidade;18509;7098;39
3535507;Baixa Vulnerabilidade;2311;893;6
3535507;Média Vulnerabilidade;9688;3608;23
3535507;Alta Vulnerabilidade;8756;3013;14
3535507;Muito Alta Vulnerabilidade;0;0;0
3535606;Baixíssima Vulnerabilidade;0;0;0
3535606;Muito Baixa Vulnerabilidade;5394;2053;18
3535606;Baixa Vulnerabilidade;358;156;1
3535606;Média Vulnerabilidade;7453;2821;25
3535606;Alta Vulnerabilidade;3723;1316;9
3535606;Muito Alta Vulnerabilidade;0;0;0
3535705;Baixíssima Vulnerabilidade;0;0;0
3535705;Muito Baixa Vulnerabilidade;3332;1232;7
3535705;Baixa Vulnerabilidade;0;0;0
3535705;Média Vulnerabilidade;2335;884;6
3535705;Alta Vulnerabilidade;432;152;1
3535705;Muito Alta Vulnerabilidade;0;0;0
3535804;Baixíssima Vulnerabilidade;523;198;3
3535804;Muito Baixa Vulnerabilidade;4719;1637;10
3535804;Baixa Vulnerabilidade;3271;1205;9
3535804;Média Vulnerabilidade;4172;1560;13
3535804;Alta Vulnerabilidade;6067;2026;15
3535804;Muito Alta Vulnerabilidade;0;0;0
3535903;Baixíssima Vulnerabilidade;0;0;0
3535903;Muito Baixa Vulnerabilidade;782;300;3
3535903;Baixa Vulnerabilidade;779;293;2
3535903;Média Vulnerabilidade;1330;529;2
3535903;Alta Vulnerabilidade;1076;392;2
3535903;Muito Alta Vulnerabilidade;0;0;0
3536000;Baixíssima Vulnerabilidade;0;0;0
3536000;Muito Baixa Vulnerabilidade;2633;1067;9
3536000;Baixa Vulnerabilidade;0;0;0
3536000;Média Vulnerabilidade;4830;1862;14
3536000;Alta Vulnerabilidade;2409;926;7
3536000;Muito Alta Vulnerabilidade;0;0;0
3536109;Baixíssima Vulnerabilidade;333;141;1
3536109;Muito Baixa Vulnerabilidade;1703;595;7
3536109;Baixa Vulnerabilidade;702;248;2
3536109;Média Vulnerabilidade;2184;751;5
3536109;Alta Vulnerabilidade;2024;709;4
3536109;Muito Alta Vulnerabilidade;0;0;0
3536208;Baixíssima Vulnerabilidade;766;313;1
3536208;Muito Baixa Vulnerabilidade;3520;1348;7
3536208;Baixa Vulnerabilidade;1135;392;2
3536208;Média Vulnerabilidade;10632;3720;20
3536208;Alta Vulnerabilidade;2365;831;5
3536208;Muito Alta Vulnerabilidade;0;0;0
3536257;Baixíssima Vulnerabilidade;0;0;0
3536257;Muito Baixa Vulnerabilidade;392;139;1
3536257;Baixa Vulnerabilidade;0;0;0
3536257;Média Vulnerabilidade;1777;714;2
3536257;Alta Vulnerabilidade;721;255;1
3536257;Muito Alta Vulnerabilidade;0;0;0
3536307;Baixíssima Vulnerabilidade;0;0;0
3536307;Muito Baixa Vulnerabilidade;4607;1665;12
3536307;Baixa Vulnerabilidade;2114;743;5
3536307;Média Vulnerabilidade;4121;1359;9
3536307;Alta Vulnerabilidade;3445;1193;7
3536307;Muito Alta Vulnerabilidade;0;0;0
3536406;Baixíssima Vulnerabilidade;0;0;0
3536406;Muito Baixa Vulnerabilidade;1307;508;4
3536406;Baixa Vulnerabilidade;638;235;3
3536406;Média Vulnerabilidade;640;250;2
3536406;Alta Vulnerabilidade;4893;1755;13
3536406;Muito Alta Vulnerabilidade;0;0;0
3536505;Baixíssima Vulnerabilidade;22530;7599;40
3536505;Muito Baixa Vulnerabilidade;59852;20849;99
3536505;Baixa Vulnerabilidade;18223;6401;32
3536505;Média Vulnerabilidade;5156;1596;7
3536505;Alta Vulnerabilidade;3880;1271;4
3536505;Muito Alta Vulnerabilidade;0;0;0
3536570;Baixíssima Vulnerabilidade;0;0;0
3536570;Muito Baixa Vulnerabilidade;481;178;2
3536570;Baixa Vulnerabilidade;0;0;0
3536570;Média Vulnerabilidade;829;327;2
3536570;Alta Vulnerabilidade;678;225;2
3536570;Muito Alta Vulnerabilidade;0;0;0
3536604;Baixíssima Vulnerabilidade;0;0;0
3536604;Muito Baixa Vulnerabilidade;1088;466;4
3536604;Baixa Vulnerabilidade;0;0;0
3536604;Média Vulnerabilidade;4206;1714;10
3536604;Alta Vulnerabilidade;1786;699;5
3536604;Muito Alta Vulnerabilidade;0;0;0
3536703;Baixíssima Vulnerabilidade;0;0;0
3536703;Muito Baixa Vulnerabilidade;23956;8634;50
3536703;Baixa Vulnerabilidade;3237;1135;6
3536703;Média Vulnerabilidade;9544;3182;19
3536703;Alta Vulnerabilidade;7128;2374;12
3536703;Muito Alta Vulnerabilidade;152;58;1
3536802;Baixíssima Vulnerabilidade;0;0;0
3536802;Muito Baixa Vulnerabilidade;880;336;3
3536802;Baixa Vulnerabilidade;518;192;1
3536802;Média Vulnerabilidade;5128;1934;17
3536802;Alta Vulnerabilidade;0;0;0
3536802;Muito Alta Vulnerabilidade;0;0;0
3536901;Baixíssima Vulnerabilidade;0;0;0
3536901;Muito Baixa Vulnerabilidade;1667;647;5
3536901;Baixa Vulnerabilidade;0;0;0
3536901;Média Vulnerabilidade;964;365;4
3536901;Alta Vulnerabilidade;0;0;0
3536901;Muito Alta Vulnerabilidade;0;0;0
3537008;Baixíssima Vulnerabilidade;0;0;0
3537008;Muito Baixa Vulnerabilidade;4417;1663;15
3537008;Baixa Vulnerabilidade;93;37;1
3537008;Média Vulnerabilidade;7695;2738;18
3537008;Alta Vulnerabilidade;3243;1119;7
3537008;Muito Alta Vulnerabilidade;0;0;0
3537107;Baixíssima Vulnerabilidade;324;114;1
3537107;Muito Baixa Vulnerabilidade;18865;7068;41
3537107;Baixa Vulnerabilidade;6420;2423;13
3537107;Média Vulnerabilidade;7066;2529;13
3537107;Alta Vulnerabilidade;9943;3476;15
3537107;Muito Alta Vulnerabilidade;0;0;0
3537156;Baixíssima Vulnerabilidade;0;0;0
3537156;Muito Baixa Vulnerabilidade;1987;753;4
3537156;Baixa Vulnerabilidade;0;0;0
3537156;Média Vulnerabilidade;0;0;0
3537156;Alta Vulnerabilidade;814;310;1
3537156;Muito Alta Vulnerabilidade;0;0;0
3537206;Baixíssima Vulnerabilidade;0;0;0
3537206;Muito Baixa Vulnerabilidade;1674;636;4
3537206;Baixa Vulnerabilidade;0;0;0
3537206;Média Vulnerabilidade;6891;2358;17
3537206;Alta Vulnerabilidade;2312;789;6
3537206;Muito Alta Vulnerabilidade;0;0;0
3537305;Baixíssima Vulnerabilidade;852;312;2
3537305;Muito Baixa Vulnerabilidade;32771;12745;68
3537305;Baixa Vulnerabilidade;6804;2522;13
3537305;Média Vulnerabilidade;13223;5029;28
3537305;Alta Vulnerabilidade;7375;2454;13
3537305;Muito Alta Vulnerabilidade;0;0;0
3537404;Baixíssima Vulnerabilidade;0;0;0
3537404;Muito Baixa Vulnerabilidade;9026;3595;20
3537404;Baixa Vulnerabilidade;1745;673;3
3537404;Média Vulnerabilidade;10249;3876;18
3537404;Alta Vulnerabilidade;2568;905;5
3537404;Muito Alta Vulnerabilidade;0;0;0
3537503;Baixíssima Vulnerabilidade;0;0;0
3537503;Muito Baixa Vulnerabilidade;2938;1096;7
3537503;Baixa Vulnerabilidade;0;0;0
3537503;Média Vulnerabilidade;3593;1283;11
3537503;Alta Vulnerabilidade;1920;635;4
3537503;Muito Alta Vulnerabilidade;0;0;0
3537602;Baixíssima Vulnerabilidade;349;131;2
3537602;Muito Baixa Vulnerabilidade;31084;12103;94
3537602;Baixa Vulnerabilidade;2699;975;5
3537602;Média Vulnerabilidade;14503;5191;29
3537602;Alta Vulnerabilidade;17843;6090;30
3537602;Muito Alta Vulnerabilidade;277;87;1
3537701;Baixíssima Vulnerabilidade;0;0;0
3537701;Muito Baixa Vulnerabilidade;719;291;3
3537701;Baixa Vulnerabilidade;0;0;0
3537701;Média Vulnerabilidade;3397;1299;8
3537701;Alta Vulnerabilidade;1234;430;3
3537701;Muito Alta Vulnerabilidade;0;0;0
3537800;Baixíssima Vulnerabilidade;0;0;0
3537800;Muito Baixa Vulnerabilidade;19924;7237;51
3537800;Baixa Vulnerabilidade;1448;542;3
3537800;Média Vulnerabilidade;21168;7650;62
3537800;Alta Vulnerabilidade;9646;3386;20
3537800;Muito Alta Vulnerabilidade;0;0;0
3537909;Baixíssima Vulnerabilidade;0;0;0
3537909;Muito Baixa Vulnerabilidade;12117;4277;24
3537909;Baixa Vulnerabilidade;198;68;1
3537909;Média Vulnerabilidade;8365;2931;20
3537909;Alta Vulnerabilidade;6830;2286;10
3537909;Muito Alta Vulnerabilidade;0;0;0
3538006;Baixíssima Vulnerabilidade;5941;2080;12
3538006;Muito Baixa Vulnerabilidade;89135;32265;194
3538006;Baixa Vulnerabilidade;23960;8783;46
3538006;Média Vulnerabilidade;13685;4481;31
3538006;Alta Vulnerabilidade;31057;9954;53
3538006;Muito Alta Vulnerabilidade;148;48;1
3538105;Baixíssima Vulnerabilidade;0;0;0
3538105;Muito Baixa Vulnerabilidade;7973;3060;21
3538105;Baixa Vulnerabilidade;832;297;2
3538105;Média Vulnerabilidade;4934;1815;11
3538105;Alta Vulnerabilidade;487;189;1
3538105;Muito Alta Vulnerabilidade;0;0;0
3538204;Baixíssima Vulnerabilidade;0;0;0
3538204;Muito Baixa Vulnerabilidade;6995;2579;25
3538204;Baixa Vulnerabilidade;1720;647;4
3538204;Média Vulnerabilidade;2899;1112;11
3538204;Alta Vulnerabilidade;2935;1075;8
3538204;Muito Alta Vulnerabilidade;0;0;0
3538303;Baixíssima Vulnerabilidade;0;0;0
3538303;Muito Baixa Vulnerabilidade;660;261;2
3538303;Baixa Vulnerabilidade;0;0;0
3538303;Média Vulnerabilidade;2138;860;4
3538303;Alta Vulnerabilidade;320;114;1
3538303;Muito Alta Vulnerabilidade;0;0;0
3538501;Baixíssima Vulnerabilidade;0;0;0
3538501;Muito Baixa Vulnerabilidade;9191;3425;21
3538501;Baixa Vulnerabilidade;398;158;1
3538501;Média Vulnerabilidade;2589;893;7
3538501;Alta Vulnerabilidade;0;0;0
3538501;Muito Alta Vulnerabilidade;0;0;0
3538600;Baixíssima Vulnerabilidade;0;0;0
3538600;Muito Baixa Vulnerabilidade;10505;3943;26
3538600;Baixa Vulnerabilidade;1426;528;4
3538600;Média Vulnerabilidade;8285;3051;23
3538600;Alta Vulnerabilidade;4381;1515;10
3538600;Muito Alta Vulnerabilidade;0;0;0
3538709;Baixíssima Vulnerabilidade;28197;11066;64
3538709;Muito Baixa Vulnerabilidade;222635;82719;448
3538709;Baixa Vulnerabilidade;81278;32029;150
3538709;Média Vulnerabilidade;28080;9383;55
3538709;Alta Vulnerabilidade;47140;15715;73
3538709;Muito Alta Vulnerabilidade;9633;3424;19
3538808;Baixíssima Vulnerabilidade;0;0;0
3538808;Muito Baixa Vulnerabilidade;13731;5291;30
3538808;Baixa Vulnerabilidade;3916;1530;8
3538808;Média Vulnerabilidade;8085;2898;16
3538808;Alta Vulnerabilidade;3148;1148;6
3538808;Muito Alta Vulnerabilidade;0;0;0
3538907;Baixíssima Vulnerabilidade;0;0;0
3538907;Muito Baixa Vulnerabilidade;9070;3640;19
3538907;Baixa Vulnerabilidade;1309;507;3
3538907;Média Vulnerabilidade;3253;1275;8
3538907;Alta Vulnerabilidade;5011;1891;8
3538907;Muito Alta Vulnerabilidade;0;0;0
3539004;Baixíssima Vulnerabilidade;0;0;0
3539004;Muito Baixa Vulnerabilidade;5201;1979;12
3539004;Baixa Vulnerabilidade;1248;456;2
3539004;Média Vulnerabilidade;3782;1390;8
3539004;Alta Vulnerabilidade;521;169;1
3539004;Muito Alta Vulnerabilidade;0;0;0
3539103;Baixíssima Vulnerabilidade;0;0;0
3539103;Muito Baixa Vulnerabilidade;2085;781;4
3539103;Baixa Vulnerabilidade;1234;407;3
3539103;Média Vulnerabilidade;3101;1043;6
3539103;Alta Vulnerabilidade;8716;2898;11
3539103;Muito Alta Vulnerabilidade;2972;901;6
3539202;Baixíssima Vulnerabilidade;0;0;0
3539202;Muito Baixa Vulnerabilidade;16514;6080;29
3539202;Baixa Vulnerabilidade;1412;492;3
3539202;Média Vulnerabilidade;5245;1927;10
3539202;Alta Vulnerabilidade;1966;681;3
3539202;Muito Alta Vulnerabilidade;0;0;0
3539301;Baixíssima Vulnerabilidade;2302;856;4
3539301;Muito Baixa Vulnerabilidade;42100;16403;80
3539301;Baixa Vulnerabilidade;7377;2894;15
3539301;Média Vulnerabilidade;9271;3164;16
3539301;Alta Vulnerabilidade;10478;3645;16
3539301;Muito Alta Vulnerabilidade;0;0;0
3539400;Baixíssima Vulnerabilidade;2122;697;3
3539400;Muito Baixa Vulnerabilidade;10154;3611;18
3539400;Baixa Vulnerabilidade;0;0;0
3539400;Média Vulnerabilidade;2273;777;5
3539400;Alta Vulnerabilidade;0;0;0
3539400;Muito Alta Vulnerabilidade;0;0;0
3539509;Baixíssima Vulnerabilidade;0;0;0
3539509;Muito Baixa Vulnerabilidade;13050;4751;28
3539509;Baixa Vulnerabilidade;2213;816;4
3539509;Média Vulnerabilidade;6499;2300;14
3539509;Alta Vulnerabilidade;11720;3988;22
3539509;Muito Alta Vulnerabilidade;0;0;0
3539608;Baixíssima Vulnerabilidade;0;0;0
3539608;Muito Baixa Vulnerabilidade;367;150;1
3539608;Baixa Vulnerabilidade;0;0;0
3539608;Média Vulnerabilidade;2700;1013;7
3539608;Alta Vulnerabilidade;1319;482;3
3539608;Muito Alta Vulnerabilidade;0;0;0
3539707;Baixíssima Vulnerabilidade;0;0;0
3539707;Muito Baixa Vulnerabilidade;285;119;2
3539707;Baixa Vulnerabilidade;0;0;0
3539707;Média Vulnerabilidade;1774;660;4
3539707;Alta Vulnerabilidade;826;305;2
3539707;Muito Alta Vulnerabilidade;0;0;0
3539806;Baixíssima Vulnerabilidade;0;0;0
3539806;Muito Baixa Vulnerabilidade;58700;20114;123
3539806;Baixa Vulnerabilidade;15566;5408;30
3539806;Média Vulnerabilidade;12344;4212;25
3539806;Alta Vulnerabilidade;14713;4889;27
3539806;Muito Alta Vulnerabilidade;2003;665;6
3539905;Baixíssima Vulnerabilidade;0;0;0
3539905;Muito Baixa Vulnerabilidade;1900;725;5
3539905;Baixa Vulnerabilidade;601;216;1
3539905;Média Vulnerabilidade;2558;1015;5
3539905;Alta Vulnerabilidade;472;197;1
3539905;Muito Alta Vulnerabilidade;0;0;0
3540002;Baixíssima Vulnerabilidade;160;53;1
3540002;Muito Baixa Vulnerabilidade;13657;4981;28
3540002;Baixa Vulnerabilidade;2132;765;4
3540002;Média Vulnerabilidade;1195;450;3
3540002;Alta Vulnerabilidade;2740;954;7
3540002;Muito Alta Vulnerabilidade;0;0;0
3540101;Baixíssima Vulnerabilidade;0;0;0
3540101;Muito Baixa Vulnerabilidade;1859;780;6
3540101;Baixa Vulnerabilidade;0;0;0
3540101;Média Vulnerabilidade;1520;576;5
3540101;Alta Vulnerabilidade;0;0;0
3540101;Muito Alta Vulnerabilidade;0;0;0
3540200;Baixíssima Vulnerabilidade;0;0;0
3540200;Muito Baixa Vulnerabilidade;10490;3820;21
3540200;Baixa Vulnerabilidade;3204;1165;7
3540200;Média Vulnerabilidade;5299;1834;10
3540200;Alta Vulnerabilidade;17652;6174;31
3540200;Muito Alta Vulnerabilidade;0;0;0
3540259;Baixíssima Vulnerabilidade;0;0;0
3540259;Muito Baixa Vulnerabilidade;260;103;1
3540259;Baixa Vulnerabilidade;0;0;0
3540259;Média Vulnerabilidade;1942;718;5
3540259;Alta Vulnerabilidade;1779;676;5
3540259;Muito Alta Vulnerabilidade;0;0;0
3540309;Baixíssima Vulnerabilidade;0;0;0
3540309;Muito Baixa Vulnerabilidade;495;197;1
3540309;Baixa Vulnerabilidade;0;0;0
3540309;Média Vulnerabilidade;0;0;0
3540309;Alta Vulnerabilidade;1647;667;3
3540309;Muito Alta Vulnerabilidade;0;0;0
3540408;Baixíssima Vulnerabilidade;0;0;0
3540408;Muito Baixa Vulnerabilidade;701;284;3
3540408;Baixa Vulnerabilidade;0;0;0
3540408;Média Vulnerabilidade;3276;1281;9
3540408;Alta Vulnerabilidade;0;0;0
3540408;Muito Alta Vulnerabilidade;0;0;0
3540507;Baixíssima Vulnerabilidade;174;66;1
3540507;Muito Baixa Vulnerabilidade;4706;1829;17
3540507;Baixa Vulnerabilidade;662;255;1
3540507;Média Vulnerabilidade;2899;1039;7
3540507;Alta Vulnerabilidade;1763;628;6
3540507;Muito Alta Vulnerabilidade;0;0;0
