municipio;nome;latitude;longitude;capital;codigo_uf;siafi_id;ddd;fuso_horario
;Pacaraima;4,4799;-61,1477;;14;34;95;America/Porto_Velho
;Pacatuba;-3,9784;-38,6183;;23;1495;85;America/Sao_Paulo
;Pacatuba;-10,4538;-36,6531;;28;3197;79;America/Sao_Paulo
;Paço do Lumiar;-2,51657;-44,1019;;21;849;98;America/Sao_Paulo
;Pacoti;-4,22492;-38,922;;23;1497;85;America/Sao_Paulo
;Pacujá;-3,98327;-40,6989;;23;1499;88;America/Sao_Paulo
;Padre Bernardo;-15,1605;-48,2833;;52;9509;61;America/Sao_Paulo
;Padre Carvalho;-16,3646;-42,5088;;31;676;38;America/Sao_Paulo
;Padre Marcos;-7,35101;-40,8997;;22;1143;89;America/Sao_Paulo
;Padre Paraíso;-17,0758;-41,4821;;31;4925;33;America/Sao_Paulo
;Paes Landim;-7,77375;-42,2474;;22;1145;89;America/Sao_Paulo
;Pai Pedro;-15,5271;-43,07;;31;678;38;America/Sao_Paulo
;Paial;-27,2541;-52,4975;;42;928;49;America/Sao_Paulo
;Paiçandu;-23,4555;-52,046;;41;7731;44;America/Sao_Paulo
;Paim Filho;-27,7075;-51,763;;43;8775;54;America/Sao_Paulo
;Paineiras;-18,8993;-45,5321;;31;4927;37;America/Sao_Paulo
;Painel;-27,9234;-50,0972;;42;930;49;America/Sao_Paulo
;Pains;-20,3705;-45,6627;;31;4929;37;America/Sao_Paulo
;Paiva;-21,2913;-43,4088;;31;4931;32;America/Sao_Paulo
;Pajeú do Piauí;-7,85508;-42,8248;;22;362;89;America/Sao_Paulo
;Palestina;-9,67493;-37,339;;27;2823;82;America/Sao_Paulo
PALESTINA;Palestina;-20,39;-49,4309;;35;6801;17;America/Sao_Paulo
;Palestina de Goiás;-16,7392;-51,5309;;52;9737;64;America/Sao_Paulo
;Palestina do Pará;-5,74027;-48,3181;;15;379;94;America/Sao_Paulo
;Palhano;-4,73672;-37,9655;;23;1501;88;America/Sao_Paulo
;Palhoça;-27,6455;-48,6697;;42;8233;48;America/Sao_Paulo
;Palma;-21,3748;-42,3123;;31;4933;32;America/Sao_Paulo
;Palma Sola;-26,3471;-53,2771;;42;8235;49;America/Sao_Paulo
;Palmácia;-4,13831;-38,8446;;23;1503;85;America/Sao_Paulo
;Palmares;-8,68423;-35,589;;26;2499;81;America/Sao_Paulo
;Palmares do Sul;-30,2535;-50,5103;;43;8967;51;America/Sao_Paulo
PALMARES PAULISTA;Palmares Paulista;-21,0854;-48,8037;;35;6803;17;America/Sao_Paulo
;Palmas;-26,4839;-51,9888;;41;7733;46;America/Sao_Paulo
;Palmas;-10,24;-48,3558;1.0;17;9733;63;America/Sao_Paulo
;Palmas de Monte Alto;-14,2676;-43,1609;;29;3769;77;America/Sao_Paulo
;Palmeira;-25,4257;-50,007;;41;7735;42;America/Sao_Paulo
;Palmeira;-27,583;-50,1577;;42;932;49;America/Sao_Paulo
PALMEIRA D'OESTE;Palmeira d'Oeste;-20,4148;-50,7632;;35;6805;17;America/Sao_Paulo
;Palmeira das Missões;-27,9007;-53,3134;;43;8777;55;America/Sao_Paulo
;Palmeira do Piauí;-8,73076;-44,2466;;22;1147;89;America/Sao_Paulo
;Palmeira dos Índios;-9,40568;-36,6328;;27;2825;82;America/Sao_Paulo
;Palmeirais;-5,97086;-43,056;;22;1149;86;America/Sao_Paulo
;Palmeirândia;-2,64433;-44,8933;;21;851;98;America/Sao_Paulo
;Palmeirante;-7,84786;-47,9242;;17;189;63;America/Sao_Paulo
;Palmeiras;-12,5059;-41,5809;;29;3771;75;America/Sao_Paulo
;Palmeiras de Goiás;-16,8044;-49,924;;52;9511;64;America/Sao_Paulo
;Palmeiras do Tocantins;-6,61658;-47,5464;;17;185;63;America/Sao_Paulo
;Palmeirina;-9,0109;-36,3242;;26;2501;87;America/Sao_Paulo
;Palmeirópolis;-13,0447;-48,4026;;17;9649;63;America/Sao_Paulo
;Palmelo;-17,3258;-48,426;;52;9513;64;America/Sao_Paulo
;Palminópolis;-16,7924;-50,1652;;52;9515;64;America/Sao_Paulo
PALMITAL;Palmital;-22,7858;-50,218;;35;6807;18;America/Sao_Paulo
;Palmital;-24,8853;-52,2029;;41;7737;42;America/Sao_Paulo
;Palmitinho;-27,3596;-53,558;;43;8779;55;America/Sao_Paulo
;Palmitos;-27,0702;-53,1586;;42;8237;49;America/Sao_Paulo
;Palmópolis;-16,7364;-40,4296;;31;2661;33;America/Sao_Paulo
;Palotina;-24,2868;-53,8404;;41;7739;44;America/Sao_Paulo
;Panamá;-18,1783;-49,355;;52;9517;64;America/Sao_Paulo
;Panambi;-28,2833;-53,5023;;43;8781;55;America/Sao_Paulo
;Pancas;-19,2229;-40,8534;;32;5679;27;America/Sao_Paulo
;Panelas;-8,66121;-36,0125;;26;2503;81;America/Sao_Paulo
PANORAMA;Panorama;-21,354;-51,8562;;35;6809;18;America/Sao_Paulo
;Pantano Grande;-30,1902;-52,3729;;43;7375;51;America/Sao_Paulo
;Pão de Açúcar;-9,74032;-37,4403;;27;2827;82;America/Sao_Paulo
;Papagaios;-19,4419;-44,7468;;31;4937;37;America/Sao_Paulo
;Papanduva;-26,3777;-50,1419;;42;8239;47;America/Sao_Paulo
;Paquetá;-7,10303;-41,7;;22;364;89;America/Sao_Paulo
;Pará de Minas;-19,8534;-44,6114;;31;4941;37;America/Sao_Paulo
;Paracambi;-22,6078;-43,7108;;33;5871;21;America/Sao_Paulo
;Paracatu;-17,2252;-46,8711;;31;4939;38;America/Sao_Paulo
;Paracuru;-3,41436;-39,03;;23;1505;85;America/Sao_Paulo
;Paragominas;-3,00212;-47,3527;;15;509;91;America/Sao_Paulo
;Paraguaçu;-21,5465;-45,7374;;31;4943;35;America/Sao_Paulo
PARAGUACU PAULISTA;Paraguaçu Paulista;-22,4114;-50,5732;;35;6811;18;America/Sao_Paulo
;Paraí;-28,5964;-51,7896;;43;8783;54;America/Sao_Paulo
;Paraíba do Sul;-22,1585;-43,304;;33;5873;24;America/Sao_Paulo
;Paraibano;-6,4264;-43,9792;;21;853;99;America/Sao_Paulo
PARAIBUNA;Paraibuna;-23,3872;-45,6639;;35;6813;12;America/Sao_Paulo
;Paraipaba;-3,43799;-39,1479;;23;1599;85;America/Sao_Paulo
PARAISO;Paraíso;-21,0159;-48,7761;;35;6815;17;America/Sao_Paulo
;Paraíso;-26,62;-53,6716;;42;5747;49;America/Sao_Paulo
;Paraíso das Águas;-19,0216;-53,0116;;50;1196;67;America/Porto_Velho
;Paraíso do Norte;-23,2824;-52,6054;;41;7741;44;America/Sao_Paulo
;Paraíso do Sul;-29,6717;-53,144;;43;7373;55;America/Sao_Paulo
;Paraíso do Tocantins;-10,175;-48,8823;;17;9519;63;America/Sao_Paulo
;Paraisópolis;-22,5539;-45,7803;;31;4945;35;America/Sao_Paulo
;Parambu;-6,20768;-40,6905;;23;1507;88;America/Sao_Paulo
;Paramirim;-13,4388;-42,2395;;29;3773;77;America/Sao_Paulo
;Paramoti;-4,08815;-39,2417;;23;1509;85;America/Sao_Paulo
;Paranã;-12,6167;-47,8734;;17;9521;63;America/Sao_Paulo
;Paraná;-6,47565;-38,3057;;24;1771;84;America/Sao_Paulo
;Paranacity;-22,9297;-52,1549;;41;7743;44;America/Sao_Paulo
;Paranaguá;-25,5161;-48,5225;;41;7745;41;America/Sao_Paulo
;Paranaíba;-19,6746;-51,1909;;50;9125;67;America/Porto_Velho
;Paranaiguara;-18,9141;-50,6539;;52;9455;64;America/Sao_Paulo
;Paranaíta;-9,65835;-56,4786;;51;9885;66;America/Porto_Velho
PARANAPANEMA;Paranapanema;-23,3862;-48,7214;;35;6817;14;America/Sao_Paulo
;Paranapoema;-22,6412;-52,0905;;41;7747;44;America/Sao_Paulo
PARANAPUA;Paranapuã;-20,1048;-50,5886;;35;6819;17;America/Sao_Paulo
;Paranatama;-8,91875;-36,6549;;26;2505;87;America/Sao_Paulo
;Paranatinga;-14,4265;-54,0524;;51;8983;66;America/Porto_Velho
;Paranavaí;-23,0816;-52,4617;;41;7749;44;America/Sao_Paulo
;Paranhos;-23,8911;-55,429;;50;9739;67;America/Porto_Velho
;Paraopeba;-19,2732;-44,4044;;31;4947;31;America/Sao_Paulo
PARAPUA;Parapuã;-21,7792;-50,7949;;35;6821;18;America/Sao_Paulo
;Parari;-7,30975;-36,6522;;25;494;83;America/Sao_Paulo
;Paratinga;-12,687;-43,1798;;29;3775;77;America/Sao_Paulo
;Paraty;-23,2221;-44,7175;;33;5875;24;America/Sao_Paulo
;Paraú;-5,76893;-37,1032;;24;1773;84;America/Sao_Paulo
;Parauapebas;-6,06781;-49,9037;;15;595;94;America/Sao_Paulo
;Paraúna;-16,9463;-50,4484;;52;9523;64;America/Sao_Paulo
;Parazinho;-5,22276;-35,8398;;24;1775;84;America/Sao_Paulo
PARDINHO;Pardinho;-23,0841;-48,3679;;35;6823;14;America/Sao_Paulo
;Pareci Novo;-29,6365;-51,3974;;43;6041;51;America/Sao_Paulo
;Parecis;-12,1754;-61,6032;;11;12;69;America/Porto_Velho
;Parelhas;-6,68491;-36,6566;;24;1777;84;America/Sao_Paulo
;Pariconha;-9,25634;-37,9988;;27;2645;82;America/Sao_Paulo
;Parintins;-2,63741;-56,729;;13;269;92;America/Porto_Velho
;Paripiranga;-10,6859;-37,8626;;29;3777;75;America/Sao_Paulo
;Paripueira;-9,46313;-35,552;;27;2641;82;America/Sao_Paulo
PARIQUERA-ACU;Pariquera-Açu;-24,7147;-47,8742;;35;6825;13;America/Sao_Paulo
PARISI;Parisi;-20,3034;-50,0163;;35;2989;17;America/Sao_Paulo
;Parnaguá;-10,2166;-44,63;;22;1151;89;America/Sao_Paulo
;Parnaíba;-2,90585;-41,7754;;22;1153;86;America/Sao_Paulo
;Parnamirim;-5,91116;-35,271;;24;1779;84;America/Sao_Paulo
;Parnamirim;-8,08729;-39,5795;;26;2507;87;America/Sao_Paulo
;Parnarama;-5,67365;-43,1011;;21;855;99;America/Sao_Paulo
;Parobé;-29,6243;-50,8312;;43;9825;51;America/Sao_Paulo
;Passa e Fica;-6,43018;-35,6442;;24;1781;84;America/Sao_Paulo
;Passa Quatro;-22,3871;-44,9709;;31;4951;35;America/Sao_Paulo
;Passa Sete;-29,4577;-52,9599;;43;1010;51;America/Sao_Paulo
;Passa Tempo;-20,6539;-44,4926;;31;4953;37;America/Sao_Paulo
;Passa-Vinte;-22,2097;-44,2344;;31;4955;32;America/Sao_Paulo
;Passabém;-19,3509;-43,1383;;31;4949;31;America/Sao_Paulo
;Passagem;-6,27268;-35,37;;24;1783;84;America/Sao_Paulo
;Passagem;-7,13467;-37,0433;;25;2115;83;America/Sao_Paulo
;Passagem Franca;-6,17745;-43,7755;;21;857;99;America/Sao_Paulo
;Passagem Franca do Piauí;-5,86036;-42,4436;;22;1293;86;America/Sao_Paulo
;Passira;-7,9971;-35,5813;;26;2509;81;America/Sao_Paulo
;Passo de Camaragibe;-9,24511;-35,4745;;27;2829;82;America/Sao_Paulo
;Passo de Torres;-29,3099;-49,722;;42;5541;48;America/Sao_Paulo
;Passo do Sobrado;-29,748;-52,2748;;43;5765;51;America/Sao_Paulo
;Passo Fundo;-28,2576;-52,4091;;43;8785;54;America/Sao_Paulo
;Passos;-20,7193;-46,609;;31;4957;35;America/Sao_Paulo
;Passos Maia;-26,7829;-52,0568;;42;5743;49;America/Sao_Paulo
;Pastos Bons;-6,60296;-44,0745;;21;859;99;America/Sao_Paulo
;Patis;-16,0773;-44,0787;;31;680;38;America/Sao_Paulo
;Pato Bragado;-24,6271;-54,2265;;41;5533;45;America/Sao_Paulo
;Pato Branco;-26,2292;-52,6706;;41;7751;46;America/Sao_Paulo
;Patos;-7,01743;-37,2747;;25;2117;83;America/Sao_Paulo
;Patos de Minas;-18,5699;-46,5013;;31;4959;34;America/Sao_Paulo
;Patos do Piauí;-7,67231;-41,2408;;22;2277;89;America/Sao_Paulo
;Patrocínio;-18,9379;-46,9934;;31;4961;34;America/Sao_Paulo
;Patrocínio do Muriaé;-21,1544;-42,2125;;31;4963;32;America/Sao_Paulo
PATROCINIO PAULISTA;Patrocínio Paulista;-20,6384;-47,2801;;35;6827;16;America/Sao_Paulo
;Patu;-6,10656;-37,6356;;24;1785;84;America/Sao_Paulo
;Paty do Alferes;-22,4309;-43,4285;;33;6005;24;America/Sao_Paulo
;Pau Brasil;-15,4572;-39,6458;;29;3779;73;America/Sao_Paulo
;Pau d'Arco;-1,59772;-46,9268;;15;387;94;America/Sao_Paulo
;Pau D'Arco;-7,53919;-49,367;;17;191;63;America/Sao_Paulo
;Pau D'Arco do Piauí;-5,26072;-42,3908;;22;1104;86;America/Sao_Paulo
;Pau dos Ferros;-6,10498;-38,2077;;24;1787;84;America/Sao_Paulo
;Paudalho;-7,90287;-35,1716;;26;2511;81;America/Sao_Paulo
;Pauini;-7,71311;-66,992;;13;271;97;America/Rio_Branco
;Paula Cândido;-20,8754;-42,9752;;31;4965;32;America/Sao_Paulo
;Paula Freitas;-26,2105;-50,931;;41;7753;42;America/Sao_Paulo
PAULICEIA;Paulicéia;-21,3153;-51,8321;;35;6829;18;America/Sao_Paulo
PAULINIA;Paulínia;-22,7542;-47,1488;;35;6831;19;America/Sao_Paulo
;Paulino Neves;-2,72094;-42,5258;;21;206;98;America/Sao_Paulo
;Paulista;-6,59138;-37,6185;;25;2119;83;America/Sao_Paulo
;Paulista;-7,93401;-34,8684;;26;2513;81;America/Sao_Paulo
;Paulistana;-8,13436;-41,1431;;22;1155;89;America/Sao_Paulo
PAULISTANIA;Paulistânia;-22,5768;-49,4008;;35;810;14;America/Sao_Paulo
;Paulistas;-18,4276;-42,8628;;31;4967;33;America/Sao_Paulo
;Paulo Afonso;-9,3983;-38,2216;;29;3781;75;America/Sao_Paulo
;Paulo Bento;-27,7051;-52,4169;;43;1154;54;America/Sao_Paulo
PAULO DE FARIA;Paulo de Faria;-20,0296;-49,4;;35;6833;17;America/Sao_Paulo
;Paulo Frontin;-26,0466;-50,8304;;41;7755;42;America/Sao_Paulo
;Paulo Jacinto;-9,36792;-36,3672;;27;2831;82;America/Sao_Paulo
;Paulo Lopes;-27,9607;-48,6864;;42;8241;48;America/Sao_Paulo
;Paulo Ramos;-4,44485;-45,2398;;21;959;98;America/Sao_Paulo
;Pavão;-17,4267;-41,0035;;31;4969;33;America/Sao_Paulo
;Paverama;-29,5486;-51,7339;;43;7371;51;America/Sao_Paulo
;Pavussu;-7,96059;-43,2284;;22;366;89;America/Sao_Paulo
;Pé de Serra;-11,8313;-39,611;;29;3981;75;America/Sao_Paulo
;Peabiru;-23,914;-52,3431;;41;7757;44;America/Sao_Paulo
;Peçanha;-18,5441;-42,5583;;31;4971;33;America/Sao_Paulo
PEDERNEIRAS;Pederneiras;-22,3511;-48,7781;;35;6835;14;America/Sao_Paulo
;Pedra;-8,49641;-36,94;;26;2515;87;America/Sao_Paulo
;Pedra Azul;-16,0086;-41,2909;;31;4973;33;America/Sao_Paulo
PEDRA BELA;Pedra Bela;-22,7902;-46,4455;;35;6837;11;America/Sao_Paulo
;Pedra Bonita;-20,5219;-42,3304;;31;682;31;America/Sao_Paulo
;Pedra Branca;-7,42169;-38,0689;;25;2121;83;America/Sao_Paulo
;Pedra Branca;-5,45341;-39,7078;;23;1511;88;America/Sao_Paulo
;Pedra Branca do Amapari;0,777424;-51,9503;;16;663;96;America/Sao_Paulo
;Pedra do Anta;-20,5968;-42,7123;;31;4975;31;America/Sao_Paulo
;Pedra do Indaiá;-20,2563;-45,2107;;31;4977;37;America/Sao_Paulo
;Pedra Dourada;-20,8266;-42,1515;;31;4979;32;America/Sao_Paulo
;Pedra Grande;-5,14988;-35,876;;24;1789;84;America/Sao_Paulo
;Pedra Lavrada;-6,74997;-36,4758;;25;2123;83;America/Sao_Paulo
;Pedra Mole;-10,6134;-37,6922;;28;3199;79;America/Sao_Paulo
;Pedra Preta;-5,57352;-36,1084;;24;1791;84;America/Sao_Paulo
;Pedra Preta;-16,6245;-54,4722;;51;9181;66;America/Porto_Velho
;Pedralva;-22,2386;-45,4654;;31;4981;35;America/Sao_Paulo
PEDRANOPOLIS;Pedranópolis;-20,2474;-50,1129;;35;6839;17;America/Sao_Paulo
;Pedrão;-12,1491;-38,6487;;29;3783;75;America/Sao_Paulo
;Pedras Altas;-31,7365;-53,5814;;43;1156;53;America/Sao_Paulo
;Pedras de Fogo;-7,39107;-35,1065;;25;2125;83;America/Sao_Paulo
;Pedras de Maria da Cruz;-15,6032;-44,391;;31;2899;38;America/Sao_Paulo
;Pedras Grandes;-28,4339;-49,1949;;42;8243;48;America/Sao_Paulo
PEDREGULHO;Pedregulho;-20,2535;-47,4775;;35;6841;16;America/Sao_Paulo
PEDREIRA;Pedreira;-22,7413;-46,8948;;35;6843;19;America/Sao_Paulo
;Pedreiras;-4,56482;-44,6006;;21;861;99;America/Sao_Paulo
;Pedrinhas;-11,1902;-37,6775;;28;3201;79;America/Sao_Paulo
PEDRINHAS PAULISTA;Pedrinhas Paulista;-22,8174;-50,7933;;35;2963;18;America/Sao_Paulo
;Pedrinópolis;-19,2241;-47,4579;;31;4983;34;America/Sao_Paulo
;Pedro Afonso;-8,97034;-48,1729;;17;9525;63;America/Sao_Paulo
;Pedro Alexandre;-10,012;-37,8932;;29;3785;75;America/Sao_Paulo
;Pedro Avelino;-5,5161;-36,3867;;24;1793;84;America/Sao_Paulo
;Pedro Canário;-18,3004;-39,9574;;32;5715;27;America/Sao_Paulo
PEDRO DE TOLEDO;Pedro de Toledo;-24,2764;-47,2354;;35;6845;13;America/Sao_Paulo
;Pedro do Rosário;-2,97272;-45,3493;;21;208;98;America/Sao_Paulo
;Pedro Gomes;-18,0996;-54,5507;;50;9127;67;America/Porto_Velho
;Pedro II;-4,42585;-41,4482;;22;1157;86;America/Sao_Paulo
;Pedro Laurentino;-8,06807;-42,2847;;22;368;89;America/Sao_Paulo
;Pedro Leopoldo;-19,6308;-44,0383;;31;4985;31;America/Sao_Paulo
;Pedro Osório;-31,8642;-52,8184;;43;8787;53;America/Sao_Paulo
;Pedro Régis;-6,63323;-35,2966;;25;500;83;America/Sao_Paulo
;Pedro Teixeira;-21,7076;-43,743;;31;4987;32;America/Sao_Paulo
;Pedro Velho;-6,4356;-35,2195;;24;1795;84;America/Sao_Paulo
;Peixe;-12,0254;-48,5395;;17;9527;63;America/Sao_Paulo
;Peixe-Boi;-1,19382;-47,324;;15;511;91;America/Sao_Paulo
;Peixoto de Azevedo;-10,2262;-54,9794;;51;9891;66;America/Porto_Velho
;Pejuçara;-28,4283;-53,6579;;43;8789;55;America/Sao_Paulo
;Pelotas;-31,7649;-52,3371;;43;8791;53;America/Sao_Paulo
;Penaforte;-7,82163;-39,0707;;23;1513;88;America/Sao_Paulo
;Penalva;-3,27674;-45,1768;;21;863;98;America/Sao_Paulo
PENAPOLIS;Penápolis;-21,4148;-50,0769;;35;6847;18;America/Sao_Paulo
;Pendências;-5,2564;-36,7095;;24;1797;84;America/Sao_Paulo
;Penedo;-10,2874;-36,5819;;27;2833;82;America/Sao_Paulo
;Penha;-26,7754;-48,6465;;42;8245;47;America/Sao_Paulo
;Pentecoste;-3,79274;-39,2692;;23;1515;85;America/Sao_Paulo
;Pequeri;-21,8341;-43,1145;;31;4989;32;America/Sao_Paulo
;Pequi;-19,6284;-44,6604;;31;4991;37;America/Sao_Paulo
;Pequizeiro;-8,5932;-48,9327;;17;9705;63;America/Sao_Paulo
;Perdigão;-19,9411;-45,078;;31;4993;37;America/Sao_Paulo
;Perdizes;-19,3434;-47,2963;;31;4995;34;America/Sao_Paulo
;Perdões;-21,0932;-45,0896;;31;4997;35;America/Sao_Paulo
PEREIRA BARRETO;Pereira Barreto;-20,6368;-51,1123;;35;6849;18;America/Sao_Paulo
PEREIRAS;Pereiras;-23,0804;-47,972;;35;6851;14;America/Sao_Paulo
;Pereiro;-6,03576;-38,4624;;23;1517;88;America/Sao_Paulo
;Peri Mirim;-2,57676;-44,8504;;21;865;98;America/Sao_Paulo
;Periquito;-19,1573;-42,2333;;31;684;33;America/Sao_Paulo
;Peritiba;-27,3754;-51,9018;;42;8247;49;America/Sao_Paulo
;Peritoró;-4,37459;-44,3369;;21;210;99;America/Sao_Paulo
;Perobal;-23,8949;-53,4098;;41;868;44;America/Sao_Paulo
;Pérola;-23,8039;-53,6834;;41;7969;44;America/Sao_Paulo
;Pérola d'Oeste;-25,8278;-53,7433;;41;7759;46;America/Sao_Paulo
;Perolândia;-17,5258;-52,065;;52;75;64;America/Sao_Paulo
PERUIBE;Peruíbe;-24,312;-47,0012;;35;6853;13;America/Sao_Paulo
;Pescador;-18,357;-41,6006;;31;4999;33;America/Sao_Paulo
;Pescaria Brava;-28,3966;-48,8864;;42;1194;48;America/Sao_Paulo
;Pesqueira;-8,35797;-36,6978;;26;2517;87;America/Sao_Paulo
;Petrolândia;-9,06863;-38,3027;;26;2519;87;America/Sao_Paulo
;Petrolândia;-27,5346;-49,6937;;42;8249;47;America/Sao_Paulo
;Petrolina;-9,38866;-40,5027;;26;2521;87;America/Sao_Paulo
;Petrolina de Goiás;-16,0968;-49,3364;;52;9531;62;America/Sao_Paulo
;Petrópolis;-22,52;-43,1926;;33;5877;24;America/Sao_Paulo
;Piaçabuçu;-10,406;-36,434;;27;2835;82;America/Sao_Paulo
PIACATU;Piacatu;-21,5921;-50,6003;;35;6855;18;America/Sao_Paulo
;Piancó;-7,19282;-37,9289;;25;2127;83;America/Sao_Paulo
;Piatã;-13,1465;-41,7702;;29;3787;77;America/Sao_Paulo
;Piau;-21,5096;-43,313;;31;5001;32;America/Sao_Paulo
;Picada Café;-29,4464;-51,1367;;43;6021;54;America/Sao_Paulo
;Piçarra;-6,43778;-48,8716;;15;58;94;America/Sao_Paulo
;Picos;-7,07721;-41,467;;22;1159;89;America/Sao_Paulo
;Picuí;-6,50845;-36,3497;;25;2129;83;America/Sao_Paulo
PIEDADE;Piedade;-23,7139;-47,4256;;35;6857;15;America/Sao_Paulo
;Piedade de Caratinga;-19,7593;-42,0756;;31;686;33;America/Sao_Paulo
;Piedade de Ponte Nova;-20,2438;-42,7379;;31;5003;31;America/Sao_Paulo
;Piedade do Rio Grande;-21,469;-44,1938;;31;5005;32;America/Sao_Paulo
;Piedade dos Gerais;-20,4715;-44,2243;;31;5007;31;America/Sao_Paulo
;Piên;-26,0965;-49,4336;;41;7761;41;America/Sao_Paulo
;Pilão Arcado;-10,0051;-42,4936;;29;3789;74;America/Sao_Paulo
;Pilar;-7,26403;-35,2523;;25;2131;83;America/Sao_Paulo
;Pilar;-9,60135;-35,9543;;27;2837;82;America/Sao_Paulo
;Pilar de Goiás;-14,7608;-49,5784;;52;9535;62;America/Sao_Paulo
PILAR DO SUL;Pilar do Sul;-23,8077;-47,7222;;35;6859;15;America/Sao_Paulo
;Pilões;-6,26364;-38,0461;;24;1799;84;America/Sao_Paulo
;Pilões;-6,86827;-35,613;;25;2133;83;America/Sao_Paulo
;Pilõezinhos;-6,84277;-35,531;;25;2135;83;America/Sao_Paulo
;Pimenta;-20,4827;-45,8049;;31;5009;37;America/Sao_Paulo
;Pimenta Bueno;-11,672;-61,198;;11;11;69;America/Porto_Velho
;Pimenteiras;-6,23839;-41,4113;;22;1161;89;America/Sao_Paulo
;Pimenteiras do Oeste;-13,4823;-61,0471;;11;14;69;America/Porto_Velho
;Pindaí;-14,4921;-42,686;;29;3791;77;America/Sao_Paulo
PINDAMONHANGABA;Pindamonhangaba;-22,9246;-45,4613;;35;6861;12;America/Sao_Paulo
;Pindaré-Mirim;-3,60985;-45,342;;21;867;98;America/Sao_Paulo
;Pindoba;-9,47382;-36,2918;;27;2839;82;America/Sao_Paulo
;Pindobaçu;-10,7433;-40,3675;;29;3793;74;America/Sao_Paulo
PINDORAMA;Pindorama;-21,1853;-48,9086;;35;6863;17;America/Sao_Paulo
;Pindorama do Tocantins;-11,1311;-47,5726;;17;9537;63;America/Sao_Paulo
;Pindoretama;-4,01584;-38,3061;;23;1267;85;America/Sao_Paulo
;Pingo-d'Água;-19,7287;-42,4095;;31;688;33;America/Sao_Paulo
;Pinhais;-25,4429;-49,1927;;41;5453;41;America/Sao_Paulo
;Pinhal;-27,508;-53,2082;;43;7369;55;America/Sao_Paulo
;Pinhal da Serra;-27,8751;-51,1673;;43;1158;54;America/Sao_Paulo
;Pinhal de São Bento;-26,0324;-53,482;;41;5495;46;America/Sao_Paulo
;Pinhal Grande;-29,345;-53,3206;;43;5787;55;America/Sao_Paulo
;Pinhalão;-23,7982;-50,0536;;41;7763;43;America/Sao_Paulo
PINHALZINHO;Pinhalzinho;-22,7811;-46,5897;;35;6867;11;America/Sao_Paulo
;Pinhalzinho;-26,8495;-52,9913;;42;8253;49;America/Sao_Paulo
;Pinhão;-10,5677;-37,7242;;28;3203;79;America/Sao_Paulo
;Pinhão;-25,6944;-51,6536;;41;7765;42;America/Sao_Paulo
;Pinheiral;-22,5172;-44,0022;;33;778;24;America/Sao_Paulo
;Pinheirinho do Vale;-27,2109;-53,608;;43;5975;55;America/Sao_Paulo
;Pinheiro;-2,52224;-45,0788;;21;869;98;America/Sao_Paulo
;Pinheiro Machado;-31,5794;-53,3798;;43;8793;53;America/Sao_Paulo
;Pinheiro Preto;-27,0483;-51,2243;;42;8255;49;America/Sao_Paulo
;Pinheiros;-18,4141;-40,2171;;32;5681;27;America/Sao_Paulo
;Pintadas;-11,8117;-39,9009;;29;3983;75;America/Sao_Paulo
;Pinto Bandeira;-29,0975;-51,4503;;43;1160;54;America/Sao_Paulo
;Pintópolis;-16,0572;-45,1402;;31;690;38;America/Sao_Paulo
;Pio IX;-6,83002;-40,6083;;22;1163;89;America/Sao_Paulo
;Pio XII;-3,89315;-45,1759;;21;871;98;America/Sao_Paulo
PIQUEROBI;Piquerobi;-21,8747;-51,7282;;35;6869;18;America/Sao_Paulo
;Piquet Carneiro;-5,80025;-39,417;;23;1519;88;America/Sao_Paulo
PIQUETE;Piquete;-22,6069;-45,1869;;35;6871;12;America/Sao_Paulo
PIRACAIA;Piracaia;-23,0525;-46,3594;;35;6873;11;America/Sao_Paulo
;Piracanjuba;-17,302;-49,017;;52;9539;64;America/Sao_Paulo
;Piracema;-20,5089;-44,4783;;31;5011;37;America/Sao_Paulo
PIRACICABA;Piracicaba;-22,7338;-47,6476;;35;6875;19;America/Sao_Paulo
;Piracuruca;-3,93335;-41,7088;;22;1165;86;America/Sao_Paulo
;Piraí;-22,6215;-43,9081;;33;5879;24;America/Sao_Paulo
;Piraí do Norte;-13,759;-39,3836;;29;3019;73;America/Sao_Paulo
;Piraí do Sul;-24,5306;-49,9433;;41;7767;42;America/Sao_Paulo
PIRAJU;Piraju;-23,1981;-49,3803;;35;6877;14;America/Sao_Paulo
;Pirajuba;-19,9092;-48,7027;;31;5013;34;America/Sao_Paulo
PIRAJUI;Pirajuí;-21,999;-49,4608;;35;6879;14;America/Sao_Paulo
;Pirambu;-10,7215;-36,8544;;28;3205;79;America/Sao_Paulo
;Piranga;-20,6834;-43,2967;;31;5015;31;America/Sao_Paulo
PIRANGI;Pirangi;-21,0886;-48,6607;;35;6881;17;America/Sao_Paulo
;Piranguçu;-22,5249;-45,4945;;31;5017;35;America/Sao_Paulo
;Piranguinho;-22,395;-45,5324;;31;5019;35;America/Sao_Paulo
;Piranhas;-9,624;-37,757;;27;2841;82;America/Sao_Paulo
;Piranhas;-16,4258;-51,8235;;52;9541;64;America/Sao_Paulo
;Pirapemas;-3,72041;-44,2216;;21;873;98;America/Sao_Paulo
;Pirapetinga;-21,6554;-42,3434;;31;5021;32;America/Sao_Paulo
;Pirapó;-28,0439;-55,2001;;43;7367;55;America/Sao_Paulo
